generation,index,f0,f1,f2,f3,f4,f5,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,nd
0,27,3.5254363615396467,3.240392653812522,1.5791754346078657,0.8829145076760844,1.436653580744303,-5.142521853863562,0.8212994302074432,0.56075598091591,0.46419734030546167,0.2320399094771688,0.9527428650279546,0.8909708368253376,0.045572036144845396,0.14105128374653308,0.44931524166948345,0.5845769295434249,0
0,28,3.288877400046982,3.0694882493816413,1.3590301123806465,0.6791828247143116,1.2493355370479762,-5.10969457533267,0.6127240513153095,0.32318432530294783,0.1807699567826483,0.06786790037216961,0.8701022539184082,0.6170827539176288,0.3586927823801166,0.7950874622864725,0.7977481446229648,0.48643494443400415,0
0,29,2.466982719324684,4.424416194998523,1.081341088243144,0.9456994571616034,2.060057826080063,-4.021283262163081,0.7798924333653728,0.8333949915758369,0.41458148981276255,0.02077366116185342,0.7086232383875277,0.2706585695971847,0.2080779056143124,0.19595763751653283,0.5785139007581397,0.010809434373557969,1
0,30,3.519013135543307,2.4631508279714804,1.3800475586503498,0.49108198175739337,0.8521164048644368,-5.5279311537859135,0.7996660210745882,0.44348754062114726,0.30256520008666077,0.726349709678607,0.9837755129684436,0.3551188823356881,0.6367367070354333,0.32388552927193104,0.511177233564455,0.44516881714895873,0
0,31,2.0410250199592546,4.403852697392955,0.7567319393176799,0.722438858676105,1.93814577803453,-3.81858616128315,0.7559722340644334,0.24964370043086836,0.5362298845006646,0.00973719912098181,0.8039776256343691,0.3587982522354254,0.4376299593099018,0.26941798249146254,0.1714439840940768,0.22573533940096602,0
0,32,3.3791778039715314,3.2696588116051633,1.4767980558799392,0.8244183077883471,1.4220385596967553,-5.054759496183184,0.44239279019342415,0.8855741205200953,0.6607987409403113,0.38285672554701466,0.1485655831473488,0.6969756912024565,0.7728394831946193,0.8259274508069157,0.1290881365176113,0.1097407741133869,0
0,33,5.3532311253412495,1.5791465007915575,2.5347099692038264,0.9661888130664037,0.6476676569289808,-6.887042312274846,0.5950700449796759,0.8842849310445491,0.7134795119054663,0.9760035329474106,0.961204039705505,0.7812565871335752,0.13422909972260766,0.3965064216936358,0.6909375070953765,0.7540706360470439,1
0,34,3.272285694919163,3.0260537487544856,1.3357277083779941,0.6491697218368246,1.2126117352956554,-5.123115973082339,0.6997130090356121,0.873399671650682,0.8670257556709472,0.7441938120666238,0.39708589839735087,0.16953247370097224,0.42684715248095884,0.19780259979254589,0.49031187730065795,0.2572037229859879,0
0,35,3.827846106672818,2.617727168689382,1.6503163721769596,0.7227866376811003,1.045256903185241,-5.605059468991718,0.14906483037019003,0.9175101860950793,0.5221855439252261,0.783000328027762,0.8493550515683915,0.5884636488110828,0.5237654173724977,0.7692818376072357,0.1563582968392505,0.3460743283750026,0
0,36,3.9153025534329875,3.197872250452031,1.8609449776877485,1.0565874019425094,1.5022298261972702,-5.358715151490478,0.8395901548536889,0.8064684469134843,0.08631128049399273,0.9131673191963429,0.2635273393731402,0.5682039420894925,0.217038991367263,0.07595888841882514,0.8714012926461016,0.7170474961381468,1
0,37,4.954958843122485,2.2269197101999114,2.397949059891842,1.0909392766611985,1.033929493430555,-6.364019566461288,0.06133734547416125,0.7660046517385556,0.7249400108557501,0.9104115224172593,0.9559633789004048,0.9239198871176071,0.3429645374676926,0.5570678053795888,0.8655186489719058,0.2558917781383616,1
0,38,3.606244889790727,2.995084447397977,1.5784547791925396,0.800664668594352,1.2728745579961647,-5.305580221196375,0.7704630990622031,0.4726369442143431,0.31327014619436744,0.045193046576807006,0.5859812948311127,0.9872495196926648,0.11679437280367977,0.6515442519231516,0.7299425494244982,0.6325049964735473,0
0,39,3.1189471880379207,2.763477253207257,1.1550797043302548,0.4412122206225887,0.9773447369149229,-5.177734967415333,0.8290437501014439,0.5418269989982333,0.37081237210845963,0.2354335189633303,0.6888731453932889,0.37013985870289534,0.8339486907693322,0.5808691522617206,0.22813979835022624,0.4986476817664013,0
0,40,1.8504438912485102,5.333160406819469,0.8461230201412497,1.0918021490339893,2.587481277926729,-3.25864174221452,0.056818580082499626,0.07798222467132232,0.47650786844204285,0.5887349033849846,0.9784754640470836,0.02160687909053438,0.3139876772039695,0.23422257473876895,0.36901744858810925,0.14128812196520546,0
0,41,3.6076941127684528,2.9811564055584716,1.5760596859659577,0.7944252591634623,1.2627908323609673,-5.313268853604991,0.11897401549714348,0.2311417078048318,0.15707806085535303,0.6036311713969954,0.45013389074864174,0.9161518427903683,0.8833275211525916,0.7525653637155743,0.7453453688374019,0.4549199108060892,0
0,42,3.981436540310753,2.1732556755055263,1.6543913241094461,0.5773461079081397,0.750300891706833,-5.904090432402612,0.5597967798660011,0.6027028315251985,0.9330216675538426,0.25827400674025114,0.5989531717971768,0.958401040900631,0.6801172894894599,0.6068596117705146,0.2813219615717212,0.4246420711878163,0
0,43,2.576606421709571,4.128265305455666,1.0895211426460947,0.8524358635826181,1.8653505845191414,-4.2241705581269535,0.5081561443905174,0.11683369898566698,0.31713096421403586,0.4803258820171653,0.6548525695022788,0.9541528656474342,0.019816692848839357,0.4492134189835827,0.07015831029941089,0.6535300112380216,1
0,44,2.8117200607646344,3.297982367214388,1.058285637377073,0.5548512139895113,1.3014167906019498,-4.756868846775124,0.16112334411208173,0.29529865725377946,0.5458350926641974,0.7728030031448865,0.4060682624749635,0.24034102483768105,0.2899941660547838,0.43695044928970084,0.7262641279397056,0.8821907190033436,0
0,45,4.147314052833758,2.522807726504498,1.8661874712514432,0.8350608896691283,1.0539343080868133,-5.81225316316463,0.9821417565722973,0.9164030020970013,0.959159671660169,0.4730102827786068,0.38899072048038874,0.47853595647483216,0.38867907087472864,0.5585147465940534,0.5918151306936006,0.07500282493895194,0
0,46,4.266966053975533,2.296911819771377,1.899452495424494,0.7819389368734552,0.9144253783224165,-5.985027117102078,0.9965950594491901,0.752359808024983,0.24483443760986434,0.7106901635584231,0.977182285723743,0.4795109079640394,0.20545336209706166,0.559690502040132,0.3844758273335872,0.6742347633010537,0
0,47,2.696159571958505,4.09386467146852,1.1705858468360089,0.8950121217135125,1.8694383965910164,-4.301147450244992,0.1361265599475393,0.7755786485868312,0.19828699315541853,0.7196176619454357,0.052209906310891285,0.8430774421682667,0.13162738575736876,0.7037000399033126,0.46645961138159675,0.2744632010883319,0
0,48,5.138598586346098,1.3166398861400455,2.3081089112945845,0.7276192362430715,0.39712956119155857,-6.910979350103026,0.5811517060847836,0.9351941863057656,0.5069157626178633,0.8996500709031381,0.8519834216927986,0.3490129933997047,0.7880916172636635,0.7309512934097813,0.471337505913212,0.7966907925123153,0
0,49,3.969452717364462,2.858120262095097,1.8166196035471212,0.9137864897297796,1.260953375912438,-5.555666227634682,0.742086035179972,0.08039182706393178,0.850867097010787,0.42592286286385006,0.8893985651527346,0.893781583043183,0.419117278252224,0.19469565433625824,0.2629609817588918,0.7964443429728502,0
0,50,3.5935692892192437,2.793705749364852,1.518603404255645,0.6936375192920476,1.1186716343284497,-5.399931769927196,0.36857435236347313,0.8815669798204449,0.3533359188826751,0.16031401517485888,0.8235712740982235,0.47103368692776426,0.7212603756399582,0.7553516809671518,0.1451869150795123,0.7197365709731335,0
0,51,3.5278434468498694,3.5701208534282385,1.6634127984944613,1.0489821501390537,1.684551501783646,-4.978861296710815,0.047273473914361874,0.6009997475306716,0.9053155442880159,0.21000569548077164,0.6550018136739294,0.8986506852205886,0.8468855852298016,0.12414904696608209,0.5609638744600446,0.1296158299465483,0
0,52,2.7957532696929177,3.5863001921503717,1.118390000307281,0.6910267309216445,1.5136634615360083,-4.604726538771273,0.337187543001212,0.5293075370430977,0.8365990275573031,0.9359996993821799,0.45252901203048335,0.3222915675927305,0.24097353675404676,0.1523696329878529,0.6416135669953916,0.15585541542697512,0
0,53,1.3748380973223633,4.948571824796787,0.3932715291909692,0.661704961059575,2.180138392928181,-3.213133136262788,0.5672028064014566,0.3613028130801518,0.05827450259486544,0.2580290481250599,0.373088421537181,0.13029229458520097,0.2755104188836571,0.5317730919884046,0.575291441466627,0.08236829760018383,0
0,54,2.053896457381562,4.173001622667153,0.7086727487029597,0.6134490400243573,1.768225331345755,-3.9404474173572046,0.13805403171884367,0.47896490308593576,0.11626467019977949,0.4539623334640328,0.7973905760826596,0.5636260560222679,0.29716709038335076,0.5777534967028074,0.06313751612917018,0.454126743568357,0
0,55,4.250894993944357,2.5105440996849633,1.9408072703795078,0.8807195468146597,1.0706318232498113,-5.870175447129696,0.7341713981552617,0.21948108396384647,0.893903326135154,0.6529530069971018,0.034903574047069785,0.8016339550779386,0.3115916916575724,0.6867538507477953,0.9222608220058198,0.612522738342137,0
0,56,3.444211204957152,3.7054870193528817,1.6345301585560847,1.074849112155017,1.76516806575395,-4.8693620928021355,0.22526955349526945,0.5196064339868255,0.9780550415250626,0.46062785254611605,0.06034781634439146,0.8570771365548318,0.9222767932965455,0.15568120385400852,0.1179327251845006,0.5724875360145834,1
0,57,4.200711322380799,2.1605062593849302,1.8156600566318315,0.6806087908828647,0.7955575251338979,-6.020102531497934,0.6549396519150372,0.8020982113465996,0.5901505460667396,0.051035690584693705,0.5003283548332974,0.7894992865514242,0.8580868203523175,0.8204530340196392,0.33562394314603805,0.6178869926821474,0
0,58,2.426045760516,4.264869624553831,1.0107517265254584,0.845457692534916,1.9301636585443736,-4.080588067981085,0.8283532637105862,0.8875326878744166,0.3365659421448446,0.04757702875912739,0.6252898031176094,0.3325869978470435,0.206783604297751,0.2810818408987408,0.4548113374218945,0.08000556190907093,0
0,59,1.956376201324948,5.555459107435306,0.9811469278525373,1.2559176543801265,2.7806883809077156,-3.200458546944822,0.19828002213175044,0.11888959509112296,0.6145540057337816,0.01184121299010421,0.25618942523761923,0.13511907714979787,0.07893653005265577,0.821213116401882,0.09894401910333483,0.8664915430527727,1
0,60,3.150016473464775,2.886051134197768,1.2090251386480233,0.5180338038312714,1.0770424690145195,-5.131982669633502,0.2711012522588383,0.443197407963571,0.3674685114323407,0.8712952871619809,0.861381060186159,0.43625381629917614,0.18301031835708703,0.6122561624778817,0.7096594709465996,0.37635938254986934,0
0,61,3.149037264284147,2.96819675783218,1.2288271376711555,0.5586170110581636,1.138406884445172,-5.090420253225983,0.23793920422460757,0.9473346601407833,0.5441682603700085,0.2895540899417105,0.3159454423783804,0.7280440770290215,0.6428823416386567,0.7550548325196511,0.2722638819910782,0.3572334629920857,0
0,62,2.903072105498261,3.415617177248075,1.1562083734357147,0.6593446413731681,1.4124809093106214,-4.743727464125093,0.25946372198598133,0.43282905243332137,0.6677627546994505,0.6404804652917094,0.28984658832645693,0.5842259407105486,0.8224421797743187,0.8013323782954306,0.21836629686498288,0.026978085742892732,0
0,63,1.4644562804835903,5.896290113746399,0.6974147387992928,1.180373197114995,2.9133316554306976,-2.7840830833685954,0.1415156282014589,0.593130479004759,0.044537917173232966,0.06506419057918245,0.8373939158807548,0.3825965077323884,0.44938756212142184,0.039067398105437356,0.18109435971507093,0.05029512485488863,1
0,64,3.0676922282230956,3.1040212465802375,1.201774482812381,0.5858567374016665,1.219938991990952,-4.981835490821429,0.8235237310944493,0.22777045448544098,0.8363842224232135,0.5238708339326711,0.8151095308144481,0.24874589769632538,0.36885300316363534,0.5951247787985766,0.2735217182517664,0.26893132016090215,0
0,65,4.846611176138258,2.1691683280953775,2.3022504641275376,1.0078897521168177,0.9635290401060976,-6.33872142402144,0.914600808142037,0.031211414632331458,0.48630876469013207,0.7402020924765954,0.32761856013319746,0.9216393955839692,0.43627748971175484,0.8544692352081825,0.9249108427787043,0.7014828206645358,0
0,66,3.481108015748034,2.9542253081120844,1.4743873388390463,0.7176666619300593,1.210945985021072,-5.263441353817974,0.9617305507445856,0.5045030061384368,0.8131572791869794,0.34703067460025716,0.23571475548310372,0.2095833203762022,0.34343028910100704,0.40482601178291133,0.9418380224730278,0.5016274439314634,0
0,67,3.2803814516436427,2.939347208071915,1.3201228907507108,0.6098643298577788,1.149605768964847,-5.170517121785864,0.8552699650142256,0.7704892981669491,0.22441595071664733,0.49730980079297127,0.681831007965508,0.19776973165816936,0.4904026774603557,0.1712027956680412,0.8172805149174615,0.46454537942553487,0
0,68,4.420812043387164,2.56507785689374,2.0818784967638075,0.9929449501404518,1.1540114035170956,-5.927867093246713,0.2551158340849071,0.036497792209657764,0.5880584123068832,0.913060508673281,0.8112258972558933,0.8532719881485188,0.4916714339764535,0.2621501812207442,0.8106965788597954,0.9061184665105776,1
0,69,4.129544027976673,2.0479483106416025,1.734145098642905,0.5887461693091376,0.6933472399753702,-6.040797858667535,0.15636432959958613,0.7598765899240807,0.8723209792209575,0.5380164045190944,0.5671567870204172,0.39367917246480666,0.9657110044283016,0.6244856676430116,0.6093795664025686,0.5538073574447107,0
0,70,2.3036673209390908,3.9948045479331245,0.851451627687599,0.6492359344361075,1.6970202411846158,-4.154431386502983,0.4736178634616395,0.014023357928169888,0.182359740372674,0.3318933651899103,0.4175506164171443,0.625435360913509,0.5967816601157796,0.8607091967367098,0.15185971176338997,0.5002005136040569,0
0,71,3.2359601821208535,2.9999383857241417,1.3019547330216756,0.6179492839224976,1.1839438348233198,-5.118010898198355,0.5722250661187003,0.711042015893225,0.23100460047512605,0.5135638630057014,0.15614313608086827,0.5999282343141954,0.6265842651308754,0.9327001641656719,0.6508697051029793,0.12394984791101249,0
0,72,3.764302742015002,2.0849722175119494,1.469470110889239,0.42463747976347566,0.6298048486377124,-5.839665262251527,0.5111753301628211,0.6937392274895057,0.6951861418930699,0.9512016400158287,0.45121923220511395,0.5107890067771459,0.739298379646576,0.2124316048990461,0.5319519227292595,0.5426727764331598,0
0,73,3.0559148236699434,3.973606791104614,1.410337815528611,1.0147608073872787,1.8691837992459466,-4.541154016282665,0.9628951294914686,0.3623373561565263,0.09020051629024739,0.1993094764555744,0.7334315588836856,0.17933159102513407,0.27021675860060923,0.997763224436347,0.5012050095568302,0.24446339538624184,1
0,74,2.6580922527188275,3.983754190526146,1.1145077371706573,0.8209232216224871,1.7773387060743169,-4.337169031096341,0.3388070865327856,0.05022017928303335,0.8459369904297068,0.2160361585110928,0.14738366777825085,0.6819245338057524,0.5763760117364697,0.19523531286239726,0.4241100497204683,0.8611390404363836,0
0,75,2.708429786361539,3.5662214398198175,1.0478776997261088,0.6373256130906786,1.4767735264552482,-4.571104173270861,0.5382985050977328,0.34264574790368263,0.5244720041350888,0.3219303086016967,0.05096584878295152,0.12195229537212504,0.7529076704476734,0.39824330698314325,0.6482999211262942,0.8713885648204724,0
0,76,3.7250486910622715,3.154381175692232,1.7073818122197615,0.9397149333772519,1.422048054534742,-5.28533375768502,0.5502011908746123,0.08143270645674816,0.7907223821588322,0.5971838540688473,0.7112981130840857,0.02039136872708114,0.9802332513541618,0.7820939129889894,0.21689613341872493,0.5548808445529365,1
0,77,4.1864582927775125,2.5154966077876106,1.893717871530037,0.8509774502825618,1.0582370290350867,-5.835480842494951,0.28551769466892984,0.3498613632457115,0.8823256761187603,0.3672079778810906,0.899666291472604,0.5163236000447001,0.5512048852270415,0.1677340320468308,0.9883509193121158,0.8272884024771664,0
0,78,3.709914021987922,2.754313597269772,1.5960139158083848,0.7321138096288474,1.1182137034493098,-5.477800212359075,0.8429059875218239,0.6433421228563253,0.3469930256618675,0.19541900599582152,0.27511421445368345,0.9364986555747955,0.8027703838083496,0.45228885549132747,0.758251747119804,0.22421621387527668,0
0,79,4.564551580196707,1.989887200065751,2.0458854851639683,0.7772193901312288,0.7585532950984899,-6.287332190065477,0.8082300931287812,0.581281410477246,0.8808572467205249,0.5750213019836581,0.8207080152246432,0.46096383466293456,0.9609015216264774,0.6313176051399134,0.5049153890493828,0.06313577205191634,0
0,80,3.643154864521729,2.7984907865106794,1.556988845018966,0.7208228255162041,1.1346568060134417,-5.422332039005525,0.9479030772798449,0.08922046209968149,0.413895435378997,0.634038538377602,0.3559043512381652,0.16321656537481077,0.6773359448644634,0.5996704911726772,0.7253160414947333,0.815831131724549,0
0,81,3.835354753566621,2.0504374829554086,1.5141254359138179,0.4428961182610147,0.6216668006082116,-5.892458635305607,0.2737012301298467,0.6255532040828533,0.9332481249512743,0.45032488976920293,0.7878000073395199,0.44340057312998105,0.6027997320271024,0.3883142198811995,0.6647715597194161,0.7225450942752099,0
0,82,3.2304476603496695,3.128217391104447,1.3298900930383644,0.6793325257270585,1.2787749584157528,-5.051115134622611,0.4302334401673452,0.9186974743712613,0.4959076652991222,0.1932972014446438,0.5085634621568887,0.3275367806527629,0.9491423032709901,0.723602974624235,0.26922212307483084,0.2349117095605312,0
0,83,3.2158207794531872,3.943955660965278,1.5228544998312101,1.0798882202092326,1.8869219405872548,-4.635932559243955,0.3159374162593953,0.5740347949394813,0.6991019107191639,0.8302519824132691,0.9926686886505774,0.11327582314082496,0.06425970262330483,0.7422664549092592,0.08548740860843673,0.21864837698024187,1
0,84,3.631536905019963,3.740016471219826,1.7836567965699286,1.1857766881198943,1.8378965796698599,-4.9457602169000685,0.9102969170770839,0.5639974707845364,0.03053089005039389,0.027547912807597164,0.8051586390714419,0.5151826984359579,0.8096756972931682,0.18301957212331155,0.9209596416070791,0.1793907776494984,1
0,85,4.292215323730916,1.7381844319720061,1.7787076007911888,0.5151998778514613,0.5016921549117336,-6.277015445879454,0.9397005516776584,0.7278006912778483,0.7462335690926225,0.731711017960068,0.5751031770205556,0.32817482001199594,0.3930662213643408,0.829505863981898,0.5180172359783061,0.4877022975141617,0
0,86,5.750024247461588,1.6196767146661224,2.842437364262721,1.184850481063855,0.7772635978649886,-7.065173766397732,0.2666920046776631,0.2859560519560487,0.95543630759833,0.7435915294901055,0.35935154683360615,0.8540967225409056,0.9857611945684761,0.9896597398849506,0.8428628441408584,0.7817658247067883,0
0,87,4.409566590029314,1.9435787819326162,1.9180696380051394,0.6765726859809649,0.6850757339567902,-6.232993904048349,0.46596778368072567,0.7341193708338523,0.8276604827016041,0.28541861379605793,0.30849944283819786,0.7670925109645665,0.8946522660821621,0.7069073120203584,0.36523429094965065,0.8774418301811736,0
0,88,3.2055601403882314,3.7771169910404736,1.4734493530512924,0.9913385657143526,1.759227778377413,-4.714221574673879,0.3794340484903628,0.09389123423774837,0.9930589453853943,0.7157355181632353,0.22766655941418512,0.4599029647131819,0.3665161972039377,0.5053490188664052,0.9490622946948617,0.0236047935045669,0
0,89,4.081182251483293,2.9981668166700834,1.9354283927799905,1.039674534076688,1.393920675373386,-5.541507717406604,0.14134591084134862,0.9121322456130647,0.9819027091603276,0.8552056829524548,0.29769091044325324,0.1937315855243007,0.15598592051376114,0.7920864153987401,0.710707153751697,0.5007191832076565,1
0,90,3.936424604721463,3.1280523877458246,1.8593315504775534,1.0322384962336437,1.4551454419897338,-5.40418610848782,0.13646074844288947,0.38717538024245624,0.5361343788252407,0.3604479939164237,0.14937320041548396,0.7160144185833341,0.24741449080181233,0.8920267160334407,0.9974976513851176,0.9816411298416204,1
0,91,1.2067032742271262,5.812800958853329,0.48322769538367694,1.009752116540228,2.7862765376967786,-2.696951157686898,0.1382867473360021,0.12256607529606522,0.2180437115147279,0.34644474360131183,0.03315016600144416,0.33110646953749845,0.18339883435905857,0.6637617685478895,0.6479942438117777,0.012198397681122963,1
0,92,2.851108869093196,4.270884852962456,1.331052865060511,1.060996861027826,2.040940856995141,-4.29011200806537,0.006895209788904899,0.1076850614230247,0.858731242299118,0.5989808461642471,0.09005916784511814,0.7227805789616392,0.795691290859664,0.7000265544658533,0.15061292718696306,0.2586491290708376,1
0,93,3.151746657870464,3.049111099598753,1.2510877683025359,0.6004288787346083,1.1997699891666807,-5.051317779135855,0.5534897349119468,0.7989754893577513,0.55463982748762,0.20412474271903414,0.2886860793245274,0.8374504919997783,0.25044403719114483,0.6153681836378402,0.77589283050584,0.17224636200037258,0
